         start_time              end_time        sec_from_start     exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                ---                   ---                   ---          ---    70-110keV   110-370keV   370-630keV   630-890keV    70-890keV
              (UTC)                 (UTC)                   (s)          (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2021-08-07 10:05:14   2021-08-07 10:05:18                     0      4.00000      73.2500      90.0000      39.2500      0.00000      202.500
2021-08-07 10:05:18   2021-08-07 10:05:22                     4      4.00000      75.2500      92.2500      35.5000      0.00000      203.000
2021-08-07 10:05:22   2021-08-07 10:05:26                     8      4.00000      83.5000      89.2500      32.7500      0.00000      205.500
2021-08-07 10:05:26   2021-08-07 10:05:30                    12      4.00000      78.7500      91.7500      34.5000      0.00000      205.000
2021-08-07 10:05:30   2021-08-07 10:05:34                    16      4.00000      68.0000      83.0000      34.7500     0.250000      186.000
2021-08-07 10:05:34   2021-08-07 10:05:38                    20      4.00000      62.5000      71.2500      34.7500      0.00000      168.500
2021-08-07 10:05:38   2021-08-07 10:05:42                    24      4.00000      66.5000      76.7500      35.5000      0.00000      178.750
2021-08-07 10:05:42   2021-08-07 10:05:46                    28      4.00000      72.0000      73.7500      42.0000      0.00000      187.750
2021-08-07 10:05:46   2021-08-07 10:05:50                    32      4.00000      77.2500      83.5000      43.7500      0.00000      204.500
2021-08-07 10:05:50   2021-08-07 10:05:54                    36      4.00000      71.7500      85.5000      43.0000      0.00000      200.250
2021-08-07 10:05:54   2021-08-07 10:05:58                    40      4.00000      82.0000      93.2500      41.7500      0.00000      217.000
2021-08-07 10:05:58   2021-08-07 10:06:02                    44      4.00000      85.2500      101.250      41.2500      0.00000      227.750
2021-08-07 10:06:02   2021-08-07 10:06:06                    48      4.00000      66.7500      74.7500      41.5000      0.00000      183.000
2021-08-07 10:06:06   2021-08-07 10:06:10                    52      4.00000      63.7500      79.7500      48.5000      0.00000      192.000
2021-08-07 10:06:10   2021-08-07 10:06:14                    56      4.00000      64.5000      71.5000      40.5000     0.250000      176.750
2021-08-07 10:06:14   2021-08-07 10:06:18                    60      4.00000      67.5000      73.0000      43.0000      0.00000      183.500
2021-08-07 10:06:18   2021-08-07 10:06:22                    64      4.00000      78.0000      79.2500      42.0000      0.00000      199.250
2021-08-07 10:06:22   2021-08-07 10:06:26                    68      4.00000      74.5000      81.2500      48.7500      0.00000      204.500
2021-08-07 10:06:26   2021-08-07 10:06:30                    72      4.00000      63.0000      83.5000      47.2500      0.00000      193.750
2021-08-07 10:06:30   2021-08-07 10:06:34                    76      4.00000      81.5000      83.5000      46.0000      0.00000      211.000
2021-08-07 10:06:34   2021-08-07 10:06:38                    80      4.00000      64.0000      79.2500      42.2500      0.00000      185.500
2021-08-07 10:06:38   2021-08-07 10:06:42                    84      4.00000      57.5000      68.7500      53.2500      0.00000      179.500
2021-08-07 10:06:42   2021-08-07 10:06:46                    88      4.00000      65.5000      67.2500      55.2500     0.250000      188.250
2021-08-07 10:06:46   2021-08-07 10:06:50                    92      4.00000      67.2500      68.2500      53.2500      0.00000      188.750
2021-08-07 10:06:50   2021-08-07 10:06:54                    96      4.00000      61.0000      71.2500      50.2500      0.00000      182.500
2021-08-07 10:06:54   2021-08-07 10:06:58                   100      4.00000      74.0000      74.2500      50.0000     0.250000      198.500
2021-08-07 10:06:58   2021-08-07 10:07:02                   104      4.00000      68.5000      68.5000      55.7500      0.00000      192.750
