                start_time                     end_time   sec_from_start        exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                       ---                          ---              ---             ---    80-120keV   120-400keV   400-670keV   670-950keV    80-950keV
                     (UTC)                        (UTC)              (s)             (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2024-02-11 22:40:01.854212   2024-02-11 22:40:02.354212        0.0000000      0.50000000      62.0000      48.0000      12.0000      0.00000      122.000
2024-02-11 22:40:02.354212   2024-02-11 22:40:02.854212       0.50000000      0.50000000      62.0000      50.0000      16.0000      0.00000      128.000
2024-02-11 22:40:02.854212   2024-02-11 22:40:03.354212        1.0000000      0.50000000      70.0000      56.0000      14.0000      0.00000      140.000
2024-02-11 22:40:03.354212   2024-02-11 22:40:03.854212        1.5000000      0.50000000      56.0000      36.0000      8.00000      0.00000      100.000
2024-02-11 22:40:03.854212   2024-02-11 22:40:04.354212        2.0000000      0.50000000      76.0000      32.0000      18.0000      0.00000      126.000
2024-02-11 22:40:04.354212   2024-02-11 22:40:04.854212        2.5000000      0.50000000      54.0000      30.0000      16.0000      0.00000      100.000
2024-02-11 22:40:04.854212   2024-02-11 22:40:05.354212        3.0000000      0.50000000      44.0000      60.0000      18.0000      0.00000      122.000
2024-02-11 22:40:05.354212   2024-02-11 22:40:05.854212        3.5000000      0.50000000      56.0000      38.0000      10.0000      0.00000      104.000
2024-02-11 22:40:05.854212   2024-02-11 22:40:06.354212        4.0000000      0.50000000      72.0000      48.0000      16.0000      0.00000      136.000
2024-02-11 22:40:06.354212   2024-02-11 22:40:06.854212        4.5000000      0.50000000      78.0000      52.0000      6.00000      0.00000      136.000
2024-02-11 22:40:06.854212   2024-02-11 22:40:07.354212        5.0000000      0.50000000      52.0000      48.0000      14.0000      0.00000      114.000
2024-02-11 22:40:07.354212   2024-02-11 22:40:07.854212        5.5000000      0.50000000      78.0000      48.0000      18.0000      0.00000      144.000
2024-02-11 22:40:07.854212   2024-02-11 22:40:08.354212        6.0000000      0.50000000      62.0000      64.0000      18.0000      0.00000      144.000
2024-02-11 22:40:08.354212   2024-02-11 22:40:08.854212        6.5000000      0.50000000      50.0000      44.0000      8.00000      0.00000      102.000
2024-02-11 22:40:08.854212   2024-02-11 22:40:09.354212        7.0000000      0.50000000      64.0000      34.0000      16.0000      0.00000      114.000
2024-02-11 22:40:09.354212   2024-02-11 22:40:09.854212        7.5000000      0.50000000      84.0000      50.0000      14.0000      0.00000      148.000
2024-02-11 22:40:09.854212   2024-02-11 22:40:10.354212        8.0000000      0.50000000      60.0000      40.0000      20.0000      0.00000      120.000
2024-02-11 22:40:10.354212   2024-02-11 22:40:10.854212        8.5000000      0.50000000      56.0000      40.0000      10.0000      0.00000      106.000
2024-02-11 22:40:10.854212   2024-02-11 22:40:11.354212        9.0000000      0.50000000      72.0000      56.0000      18.0000      0.00000      146.000
2024-02-11 22:40:11.354212   2024-02-11 22:40:11.854212        9.5000000      0.50000000      68.0000      20.0000      10.0000      0.00000      98.0000
2024-02-11 22:40:11.854212   2024-02-11 22:40:12.354212        10.000000      0.50000000      84.0000      56.0000      16.0000      0.00000      156.000
2024-02-11 22:40:12.354212   2024-02-11 22:40:12.854212        10.500000      0.50000000      70.0000      50.0000      14.0000      0.00000      134.000
2024-02-11 22:40:12.854212   2024-02-11 22:40:13.354212        11.000000      0.50000000      60.0000      38.0000      16.0000      0.00000      114.000
2024-02-11 22:40:13.354212   2024-02-11 22:40:13.854212        11.500000      0.50000000      66.0000      62.0000      14.0000      0.00000      142.000
2024-02-11 22:40:13.854212   2024-02-11 22:40:14.354212        12.000000      0.50000000      74.0000      36.0000      16.0000      0.00000      126.000
2024-02-11 22:40:14.354212   2024-02-11 22:40:14.854212        12.500000      0.50000000      80.0000      44.0000      32.0000      0.00000      156.000
2024-02-11 22:40:14.854212   2024-02-11 22:40:15.354212        13.000000      0.50000000      52.0000      38.0000      20.0000      0.00000      110.000
2024-02-11 22:40:15.354212   2024-02-11 22:40:15.854212        13.500000      0.50000000      72.0000      44.0000      14.0000      0.00000      130.000
2024-02-11 22:40:15.854212   2024-02-11 22:40:16.354212        14.000000      0.50000000      60.0000      36.0000      6.00000      0.00000      102.000
2024-02-11 22:40:16.354212   2024-02-11 22:40:16.854212        14.500000      0.50000000      68.0000      52.0000      10.0000      0.00000      130.000
2024-02-11 22:40:16.854212   2024-02-11 22:40:17.354212        15.000000      0.50000000      84.0000      36.0000      20.0000      0.00000      140.000
2024-02-11 22:40:17.354212   2024-02-11 22:40:17.854212        15.500000      0.50000000      54.0000      60.0000      14.0000      0.00000      128.000
2024-02-11 22:40:17.854212   2024-02-11 22:40:18.354212        16.000000      0.50000000      70.0000      38.0000      14.0000      0.00000      122.000
2024-02-11 22:40:18.354212   2024-02-11 22:40:18.854212        16.500000      0.50000000      88.0000      60.0000      12.0000      0.00000      160.000
2024-02-11 22:40:18.854212   2024-02-11 22:40:19.354212        17.000000      0.50000000      50.0000      42.0000      14.0000      0.00000      106.000
2024-02-11 22:40:19.354212   2024-02-11 22:40:19.854212        17.500000      0.50000000      82.0000      54.0000      14.0000      0.00000      150.000
2024-02-11 22:40:19.854212   2024-02-11 22:40:20.354212        18.000000      0.50000000      72.0000      44.0000      14.0000      2.00000      132.000
2024-02-11 22:40:20.354212   2024-02-11 22:40:20.854212        18.500000      0.50000000      42.0000      74.0000      20.0000      0.00000      136.000
2024-02-11 22:40:20.854212   2024-02-11 22:40:21.354212        19.000000      0.50000000      50.0000      48.0000      14.0000      0.00000      112.000
2024-02-11 22:40:21.354212   2024-02-11 22:40:21.854212        19.500000      0.50000000      62.0000      50.0000      16.0000      0.00000      128.000
2024-02-11 22:40:21.854212   2024-02-11 22:40:22.354212        20.000000      0.50000000      58.0000      50.0000      12.0000      0.00000      120.000
2024-02-11 22:40:22.354212   2024-02-11 22:40:22.854212        20.500000      0.50000000      76.0000      38.0000      8.00000      0.00000      122.000
2024-02-11 22:40:22.854212   2024-02-11 22:40:23.354212        21.000000      0.50000000      62.0000      42.0000      12.0000      0.00000      116.000
2024-02-11 22:40:23.354212   2024-02-11 22:40:23.854212        21.500000      0.50000000      66.0000      42.0000      14.0000      0.00000      122.000
2024-02-11 22:40:23.854212   2024-02-11 22:40:24.354212        22.000000      0.50000000      70.0000      60.0000      18.0000      0.00000      148.000
2024-02-11 22:40:24.354212   2024-02-11 22:40:24.854212        22.500000      0.50000000      68.0000      38.0000      12.0000      0.00000      118.000
2024-02-11 22:40:24.854212   2024-02-11 22:40:25.354212        23.000000      0.50000000      62.0000      48.0000      12.0000      0.00000      122.000
2024-02-11 22:40:25.354212   2024-02-11 22:40:25.854212        23.500000      0.50000000      68.0000      40.0000      14.0000      0.00000      122.000
2024-02-11 22:40:25.854212   2024-02-11 22:40:26.354212        24.000000      0.50000000      80.0000      38.0000      10.0000      0.00000      128.000
2024-02-11 22:40:26.354212   2024-02-11 22:40:26.854212        24.500000      0.50000000      82.0000      36.0000      16.0000      0.00000      134.000
2024-02-11 22:40:26.854212   2024-02-11 22:40:27.354212        25.000000      0.50000000      88.0000      34.0000      16.0000      0.00000      138.000
