                start_time                     end_time   sec_from_start        exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                       ---                          ---              ---             ---    70-110keV   110-370keV   370-630keV   630-890keV    70-890keV
                     (UTC)                        (UTC)              (s)             (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2023-02-10 02:58:46.376847   2023-02-10 02:58:47.376847        0.0000000       1.0000000      62.0000      49.0000      28.0000      0.00000      139.000
2023-02-10 02:58:47.376847   2023-02-10 02:58:48.376847        1.0000000       1.0000000      50.0000      59.0000      22.0000      0.00000      131.000
2023-02-10 02:58:48.376847   2023-02-10 02:58:49.376847        2.0000000       1.0000000      64.0000      54.0000      23.0000      0.00000      141.000
2023-02-10 02:58:49.376847   2023-02-10 02:58:50.376847        3.0000000       1.0000000      72.0000      59.0000      32.0000      0.00000      163.000
2023-02-10 02:58:50.376847   2023-02-10 02:58:51.376847        4.0000000       1.0000000      68.0000      62.0000      32.0000      0.00000      162.000
2023-02-10 02:58:51.376847   2023-02-10 02:58:52.376847        5.0000000       1.0000000      54.0000      60.0000      34.0000      1.00000      149.000
2023-02-10 02:58:52.376847   2023-02-10 02:58:53.376847        6.0000000       1.0000000      60.0000      70.0000      30.0000      2.00000      162.000
2023-02-10 02:58:53.376847   2023-02-10 02:58:54.376847        7.0000000       1.0000000      47.0000      57.0000      30.0000      0.00000      134.000
2023-02-10 02:58:54.376847   2023-02-10 02:58:55.376847        8.0000000       1.0000000      72.0000      59.0000      29.0000      0.00000      160.000
2023-02-10 02:58:55.376847   2023-02-10 02:58:56.376847        9.0000000       1.0000000      46.0000      52.0000      39.0000      0.00000      137.000
2023-02-10 02:58:56.376847   2023-02-10 02:58:57.376847        10.000000       1.0000000      51.0000      66.0000      50.0000      0.00000      167.000
2023-02-10 02:58:57.376847   2023-02-10 02:58:58.376847        11.000000       1.0000000      52.0000      72.0000      40.0000      0.00000      164.000
2023-02-10 02:58:58.376847   2023-02-10 02:58:59.376847        12.000000       1.0000000      47.0000      62.0000      40.0000      0.00000      149.000
2023-02-10 02:58:59.376847   2023-02-10 02:59:00.376847        13.000000       1.0000000      46.0000      66.0000      29.0000      0.00000      141.000
2023-02-10 02:59:00.376847   2023-02-10 02:59:01.376847        14.000000       1.0000000      64.0000      51.0000      33.0000      1.00000      149.000
2023-02-10 02:59:01.376847   2023-02-10 02:59:02.376847        15.000000       1.0000000      47.0000      54.0000      32.0000      0.00000      133.000
2023-02-10 02:59:02.376847   2023-02-10 02:59:03.376847        16.000000       1.0000000      62.0000      68.0000      38.0000      0.00000      168.000
2023-02-10 02:59:03.376847   2023-02-10 02:59:04.376847        17.000000       1.0000000      62.0000      48.0000      35.0000      0.00000      145.000
2023-02-10 02:59:04.376847   2023-02-10 02:59:05.376847        18.000000       1.0000000      53.0000      65.0000      19.0000      1.00000      138.000
2023-02-10 02:59:05.376847   2023-02-10 02:59:06.376847        19.000000       1.0000000      73.0000      56.0000      31.0000      0.00000      160.000
2023-02-10 02:59:06.376847   2023-02-10 02:59:07.376847        20.000000       1.0000000      53.0000      57.0000      29.0000      0.00000      139.000
2023-02-10 02:59:07.376847   2023-02-10 02:59:08.376847        21.000000       1.0000000      73.0000      44.0000      30.0000      0.00000      147.000
2023-02-10 02:59:08.376847   2023-02-10 02:59:09.376847        22.000000       1.0000000      75.0000      75.0000      36.0000      0.00000      186.000
