                start_time                     end_time   sec_from_start        exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                       ---                          ---              ---             ---    80-120keV   120-400keV   400-670keV   670-950keV    80-950keV
                     (UTC)                        (UTC)              (s)             (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2023-05-12 06:26:07.840782   2023-05-12 06:26:08.840782        0.0000000       1.0000000      65.0000      53.0000      23.0000      0.00000      141.000
2023-05-12 06:26:08.840782   2023-05-12 06:26:09.840782        1.0000000       1.0000000      67.0000      45.0000      20.0000      0.00000      132.000
2023-05-12 06:26:09.840782   2023-05-12 06:26:10.840782        2.0000000       1.0000000      59.0000      58.0000      23.0000      0.00000      140.000
2023-05-12 06:26:10.840782   2023-05-12 06:26:11.840782        3.0000000       1.0000000      64.0000      50.0000      20.0000      0.00000      134.000
2023-05-12 06:26:11.840782   2023-05-12 06:26:12.840782        4.0000000       1.0000000      68.0000      63.0000      22.0000      0.00000      153.000
2023-05-12 06:26:12.840782   2023-05-12 06:26:13.840782        5.0000000       1.0000000      66.0000      59.0000      23.0000      0.00000      148.000
2023-05-12 06:26:13.840782   2023-05-12 06:26:14.840782        6.0000000       1.0000000      58.0000      47.0000      21.0000      0.00000      126.000
2023-05-12 06:26:14.840782   2023-05-12 06:26:15.840782        7.0000000       1.0000000      53.0000      52.0000      18.0000      0.00000      123.000
2023-05-12 06:26:15.840782   2023-05-12 06:26:16.840782        8.0000000       1.0000000      60.0000      52.0000      26.0000      0.00000      138.000
2023-05-12 06:26:16.840782   2023-05-12 06:26:17.840782        9.0000000       1.0000000      67.0000      54.0000      13.0000      0.00000      134.000
2023-05-12 06:26:17.840782   2023-05-12 06:26:18.840782        10.000000       1.0000000      56.0000      55.0000      16.0000      0.00000      127.000
2023-05-12 06:26:18.840782   2023-05-12 06:26:19.840782        11.000000       1.0000000      64.0000      61.0000      21.0000      0.00000      146.000
2023-05-12 06:26:19.840782   2023-05-12 06:26:20.840782        12.000000       1.0000000      73.0000      52.0000      13.0000      0.00000      138.000
2023-05-12 06:26:20.840782   2023-05-12 06:26:21.840782        13.000000       1.0000000      77.0000      56.0000      13.0000      0.00000      146.000
2023-05-12 06:26:21.840782   2023-05-12 06:26:22.840782        14.000000       1.0000000      75.0000      67.0000      26.0000      0.00000      168.000
2023-05-12 06:26:22.840782   2023-05-12 06:26:23.840782        15.000000       1.0000000      54.0000      51.0000      20.0000      0.00000      125.000
2023-05-12 06:26:23.840782   2023-05-12 06:26:24.840782        16.000000       1.0000000      66.0000      62.0000      23.0000      0.00000      151.000
2023-05-12 06:26:24.840782   2023-05-12 06:26:25.840782        17.000000       1.0000000      71.0000      58.0000      16.0000      0.00000      145.000
2023-05-12 06:26:25.840782   2023-05-12 06:26:26.840782        18.000000       1.0000000      68.0000      67.0000      13.0000      0.00000      148.000
2023-05-12 06:26:26.840782   2023-05-12 06:26:27.840782        19.000000       1.0000000      69.0000      58.0000      20.0000      0.00000      147.000
2023-05-12 06:26:27.840782   2023-05-12 06:26:28.840782        20.000000       1.0000000      66.0000      44.0000      19.0000      0.00000      129.000
2023-05-12 06:26:28.840782   2023-05-12 06:26:29.840782        21.000000       1.0000000      69.0000      42.0000      18.0000      0.00000      129.000
2023-05-12 06:26:29.840782   2023-05-12 06:26:30.840782        22.000000       1.0000000      66.0000      41.0000      17.0000      0.00000      124.000
2023-05-12 06:26:30.840782   2023-05-12 06:26:31.840782        23.000000       1.0000000      70.0000      52.0000      18.0000      0.00000      140.000
2023-05-12 06:26:31.840782   2023-05-12 06:26:32.840782        24.000000       1.0000000      49.0000      57.0000      21.0000      0.00000      127.000
2023-05-12 06:26:32.840782   2023-05-12 06:26:33.840782        25.000000       1.0000000      73.0000      54.0000      23.0000      0.00000      150.000
2023-05-12 06:26:33.840782   2023-05-12 06:26:34.840782        26.000000       1.0000000      70.0000      57.0000      26.0000      0.00000      153.000
2023-05-12 06:26:34.840782   2023-05-12 06:26:35.840782        27.000000       1.0000000      75.0000      44.0000      24.0000      0.00000      143.000
2023-05-12 06:26:35.840782   2023-05-12 06:26:36.840782        28.000000       1.0000000      64.0000      47.0000      13.0000      0.00000      124.000
2023-05-12 06:26:36.840782   2023-05-12 06:26:37.840782        29.000000       1.0000000      59.0000      55.0000      16.0000      0.00000      130.000
2023-05-12 06:26:37.840782   2023-05-12 06:26:38.840782        30.000000       1.0000000      69.0000      55.0000      16.0000      0.00000      140.000
2023-05-12 06:26:38.840782   2023-05-12 06:26:39.840782        31.000000       1.0000000      71.0000      46.0000      19.0000      0.00000      136.000
2023-05-12 06:26:39.840782   2023-05-12 06:26:40.840782        32.000000       1.0000000      67.0000      54.0000      22.0000      0.00000      143.000
2023-05-12 06:26:40.840782   2023-05-12 06:26:41.840782        33.000000       1.0000000      55.0000      51.0000      21.0000      0.00000      127.000
2023-05-12 06:26:41.840782   2023-05-12 06:26:42.840782        34.000000       1.0000000      55.0000      54.0000      14.0000      0.00000      123.000
2023-05-12 06:26:42.840782   2023-05-12 06:26:43.840782        35.000000       1.0000000      59.0000      62.0000      25.0000      0.00000      146.000
2023-05-12 06:26:43.840782   2023-05-12 06:26:44.840782        36.000000       1.0000000      54.0000      59.0000      18.0000      0.00000      131.000
2023-05-12 06:26:44.840782   2023-05-12 06:26:45.840782        37.000000       1.0000000      47.0000      50.0000      14.0000      0.00000      111.000
2023-05-12 06:26:45.840782   2023-05-12 06:26:46.840782        38.000000       1.0000000      64.0000      54.0000      15.0000      0.00000      133.000
2023-05-12 06:26:46.840782   2023-05-12 06:26:47.840782        39.000000       1.0000000      50.0000      69.0000      21.0000      0.00000      140.000
2023-05-12 06:26:47.840782   2023-05-12 06:26:48.840782        40.000000       1.0000000      60.0000      73.0000      22.0000      0.00000      155.000
2023-05-12 06:26:48.840782   2023-05-12 06:26:49.840782        41.000000       1.0000000      69.0000      55.0000      17.0000      0.00000      141.000
2023-05-12 06:26:49.840782   2023-05-12 06:26:50.840782        42.000000       1.0000000      62.0000      59.0000      13.0000      1.00000      135.000
2023-05-12 06:26:50.840782   2023-05-12 06:26:51.840782        43.000000       1.0000000      64.0000      60.0000      12.0000      0.00000      136.000
2023-05-12 06:26:51.840782   2023-05-12 06:26:52.840782        44.000000       1.0000000      72.0000      63.0000      22.0000      0.00000      157.000
2023-05-12 06:26:52.840782   2023-05-12 06:26:53.840782        45.000000       1.0000000      77.0000      67.0000      21.0000      0.00000      165.000
2023-05-12 06:26:53.840782   2023-05-12 06:26:54.840782        46.000000       1.0000000      62.0000      50.0000      26.0000      0.00000      138.000
2023-05-12 06:26:54.840782   2023-05-12 06:26:55.840782        47.000000       1.0000000      57.0000      40.0000      22.0000      0.00000      119.000
2023-05-12 06:26:55.840782   2023-05-12 06:26:56.840782        48.000000       1.0000000      70.0000      69.0000      23.0000      0.00000      162.000
2023-05-12 06:26:56.840782   2023-05-12 06:26:57.840782        49.000000       1.0000000      62.0000      45.0000      30.0000      0.00000      137.000
2023-05-12 06:26:57.840782   2023-05-12 06:26:58.840782        50.000000       1.0000000      51.0000      45.0000      28.0000      0.00000      124.000
