         start_time              end_time        sec_from_start     exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                ---                   ---                   ---          ---    70-110keV   110-370keV   370-630keV   630-890keV    70-370keV
              (UTC)                 (UTC)                   (s)          (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2021-09-09 10:41:53   2021-09-09 10:41:57                     0      4.00000      66.7500      62.7500      27.0000      0.00000      129.500
2021-09-09 10:41:57   2021-09-09 10:42:01                     4      4.00000      59.0000      62.2500      30.0000      0.00000      121.250
2021-09-09 10:42:01   2021-09-09 10:42:05                     8      4.00000      62.0000      52.2500      29.2500      0.00000      114.250
2021-09-09 10:42:05   2021-09-09 10:42:09                    12      4.00000      69.7500      66.7500      25.7500      0.00000      136.500
2021-09-09 10:42:09   2021-09-09 10:42:13                    16      4.00000      66.7500      65.5000      33.7500      0.00000      132.250
2021-09-09 10:42:13   2021-09-09 10:42:17                    20      4.00000      62.5000      66.0000      31.5000      0.00000      128.500
2021-09-09 10:42:17   2021-09-09 10:42:21                    24      4.00000      57.0000      65.7500      36.0000     0.250000      122.750
2021-09-09 10:42:21   2021-09-09 10:42:25                    28      4.00000      62.2500      60.5000      34.2500      0.00000      122.750
2021-09-09 10:42:25   2021-09-09 10:42:29                    32      4.00000      58.7500      56.7500      32.0000      0.00000      115.500
2021-09-09 10:42:29   2021-09-09 10:42:33                    36      4.00000      70.7500      70.5000      24.5000      0.00000      141.250
2021-09-09 10:42:33   2021-09-09 10:42:37                    40      4.00000      65.2500      64.5000      31.0000      0.00000      129.750
2021-09-09 10:42:37   2021-09-09 10:42:41                    44      4.00000      66.7500      69.5000      37.2500      0.00000      136.250
2021-09-09 10:42:41   2021-09-09 10:42:45                    48      4.00000      63.0000      70.0000      34.2500      0.00000      133.000
2021-09-09 10:42:45   2021-09-09 10:42:49                    52      4.00000      59.2500      63.0000      30.7500      0.00000      122.250
2021-09-09 10:42:49   2021-09-09 10:42:53                    56      4.00000      66.5000      59.5000      35.0000     0.250000      126.000
2021-09-09 10:42:53   2021-09-09 10:42:57                    60      4.00000      65.2500      73.7500      35.7500      0.00000      139.000
2021-09-09 10:42:57   2021-09-09 10:43:01                    64      4.00000      63.7500      70.0000      31.5000      0.00000      133.750
2021-09-09 10:43:01   2021-09-09 10:43:05                    68      4.00000      73.2500      66.7500      37.0000      0.00000      140.000
2021-09-09 10:43:05   2021-09-09 10:43:09                    72      4.00000      65.7500      64.2500      32.2500      0.00000      130.000
2021-09-09 10:43:09   2021-09-09 10:43:13                    76      4.00000      63.5000      69.2500      34.0000      0.00000      132.750
2021-09-09 10:43:13   2021-09-09 10:43:17                    80      4.00000      70.0000      69.0000      40.7500      0.00000      139.000
2021-09-09 10:43:17   2021-09-09 10:43:21                    84      4.00000      81.7500      100.500      37.0000      0.00000      182.250
2021-09-09 10:43:21   2021-09-09 10:43:25                    88      4.00000      67.5000      72.0000      37.0000      0.00000      139.500
2021-09-09 10:43:25   2021-09-09 10:43:29                    92      4.00000      68.5000      65.7500      36.7500      0.00000      134.250
2021-09-09 10:43:29   2021-09-09 10:43:33                    96      4.00000      62.2500      67.0000      36.0000      0.00000      129.250
2021-09-09 10:43:33   2021-09-09 10:43:37                   100      4.00000      63.0000      79.7500      38.2500      0.00000      142.750
2021-09-09 10:43:37   2021-09-09 10:43:41                   104      4.00000      64.5000      67.2500      41.2500      0.00000      131.750
2021-09-09 10:43:41   2021-09-09 10:43:45                   108      4.00000      65.5000      69.0000      39.5000      0.00000      134.500
2021-09-09 10:43:45   2021-09-09 10:43:49                   112      4.00000      66.2500      72.5000      45.5000      0.00000      138.750
2021-09-09 10:43:49   2021-09-09 10:43:53                   116      4.00000      72.7500      69.7500      39.0000      0.00000      142.500
2021-09-09 10:43:53   2021-09-09 10:43:57                   120      4.00000      59.2500      62.2500      37.5000      0.00000      121.500
2021-09-09 10:43:57   2021-09-09 10:44:01                   124      4.00000      60.5000      61.7500      46.0000      0.00000      122.250
2021-09-09 10:44:01   2021-09-09 10:44:05                   128      4.00000      68.5000      67.7500      39.7500      0.00000      136.250
2021-09-09 10:44:05   2021-09-09 10:44:09                   132      4.00000      68.2500      72.2500      40.7500      0.00000      140.500
2021-09-09 10:44:09   2021-09-09 10:44:13                   136      4.00000      67.7500      72.5000      48.7500      0.00000      140.250
2021-09-09 10:44:13   2021-09-09 10:44:17                   140      4.00000      69.5000      69.7500      43.2500      0.00000      139.250
2021-09-09 10:44:17   2021-09-09 10:44:21                   144      4.00000      67.7500      72.2500      46.0000     0.250000      140.000
2021-09-09 10:44:21   2021-09-09 10:44:25                   148      4.00000      61.2500      72.5000      51.7500      0.00000      133.750
2021-09-09 10:44:25   2021-09-09 10:44:29                   152      4.00000      64.7500      73.2500      44.0000      0.00000      138.000
2021-09-09 10:44:29   2021-09-09 10:44:33                   156      4.00000      66.2500      68.5000      44.5000      0.00000      134.750
2021-09-09 10:44:33   2021-09-09 10:44:37                   160      4.00000      69.5000      68.0000      56.0000      0.00000      137.500
2021-09-09 10:44:37   2021-09-09 10:44:41                   164      4.00000      70.2500      67.5000      56.0000      0.00000      137.750
