                start_time                     end_time   sec_from_start        exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                       ---                          ---              ---             ---    80-120keV   120-400keV   400-670keV   670-950keV    80-950keV
                     (UTC)                        (UTC)              (s)             (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2023-09-11 04:24:57.937193   2023-09-11 04:24:58.937193        0.0000000       1.0000000      84.0000      99.0000      82.0000      2.00000      267.000
2023-09-11 04:24:58.937193   2023-09-11 04:24:59.937193        1.0000000       1.0000000      78.0000      94.0000      66.0000      0.00000      238.000
2023-09-11 04:24:59.937193   2023-09-11 04:25:00.937193        2.0000000       1.0000000      68.0000      90.0000      75.0000      1.00000      234.000
2023-09-11 04:25:00.937193   2023-09-11 04:25:01.937193        3.0000000       1.0000000      67.0000      92.0000      63.0000      0.00000      222.000
2023-09-11 04:25:01.937193   2023-09-11 04:25:02.937193        4.0000000       1.0000000      69.0000      111.000      82.0000      0.00000      262.000
2023-09-11 04:25:02.937193   2023-09-11 04:25:03.937193        5.0000000       1.0000000      75.0000      85.0000      60.0000      0.00000      220.000
2023-09-11 04:25:03.937193   2023-09-11 04:25:04.937193        6.0000000       1.0000000      83.0000      101.000      61.0000      2.00000      247.000
2023-09-11 04:25:04.937193   2023-09-11 04:25:05.937193        7.0000000       1.0000000      59.0000      112.000      44.0000      1.00000      216.000
2023-09-11 04:25:05.937193   2023-09-11 04:25:06.937193        8.0000000       1.0000000      41.0000      95.0000      62.0000      0.00000      198.000
2023-09-11 04:25:06.937193   2023-09-11 04:25:07.937193        9.0000000       1.0000000      70.0000      117.000      70.0000      4.00000      261.000
2023-09-11 04:25:07.937193   2023-09-11 04:25:08.937193        10.000000       1.0000000      60.0000      96.0000      62.0000      0.00000      218.000
2023-09-11 04:25:08.937193   2023-09-11 04:25:09.937193        11.000000       1.0000000      63.0000      117.000      69.0000      0.00000      249.000
2023-09-11 04:25:09.937193   2023-09-11 04:25:10.937193        12.000000       1.0000000      68.0000      109.000      79.0000      1.00000      257.000
2023-09-11 04:25:10.937193   2023-09-11 04:25:11.937193        13.000000       1.0000000      63.0000      102.000      83.0000      0.00000      248.000
2023-09-11 04:25:11.937193   2023-09-11 04:25:12.937193        14.000000       1.0000000      67.0000      114.000      86.0000      0.00000      267.000
2023-09-11 04:25:12.937193   2023-09-11 04:25:13.937193        15.000000       1.0000000      78.0000      100.000      68.0000      3.00000      249.000
2023-09-11 04:25:13.937193   2023-09-11 04:25:14.937193        16.000000       1.0000000      68.0000      84.0000      75.0000      0.00000      227.000
2023-09-11 04:25:14.937193   2023-09-11 04:25:15.937193        17.000000       1.0000000      62.0000      80.0000      65.0000      2.00000      209.000
2023-09-11 04:25:15.937193   2023-09-11 04:25:16.937193        18.000000       1.0000000      73.0000      94.0000      63.0000      2.00000      232.000
2023-09-11 04:25:16.937193   2023-09-11 04:25:17.937193        19.000000       1.0000000      77.0000      88.0000      96.0000      1.00000      262.000
2023-09-11 04:25:17.937193   2023-09-11 04:25:18.937193        20.000000       1.0000000      87.0000      100.000      55.0000      0.00000      242.000
2023-09-11 04:25:18.937193   2023-09-11 04:25:19.937193        21.000000       1.0000000      77.0000      108.000      73.0000      2.00000      260.000
2023-09-11 04:25:19.937193   2023-09-11 04:25:20.937193        22.000000       1.0000000      89.0000      85.0000      87.0000      2.00000      263.000
2023-09-11 04:25:20.937193   2023-09-11 04:25:21.937193        23.000000       1.0000000      82.0000      91.0000      91.0000      0.00000      264.000
2023-09-11 04:25:21.937193   2023-09-11 04:25:22.937193        24.000000       1.0000000      72.0000      89.0000      85.0000      0.00000      246.000
2023-09-11 04:25:22.937193   2023-09-11 04:25:23.937193        25.000000       1.0000000      66.0000      84.0000      83.0000      0.00000      233.000
2023-09-11 04:25:23.937193   2023-09-11 04:25:24.937193        26.000000       1.0000000      89.0000      113.000      78.0000      1.00000      281.000
2023-09-11 04:25:24.937193   2023-09-11 04:25:25.937193        27.000000       1.0000000      61.0000      85.0000      71.0000      0.00000      217.000
2023-09-11 04:25:25.937193   2023-09-11 04:25:26.937193        28.000000       1.0000000      82.0000      90.0000      74.0000      4.00000      250.000
2023-09-11 04:25:26.937193   2023-09-11 04:25:27.937193        29.000000       1.0000000      65.0000      109.000      82.0000      4.00000      260.000
2023-09-11 04:25:27.937193   2023-09-11 04:25:28.937193        30.000000       1.0000000      71.0000      83.0000      63.0000      0.00000      217.000
2023-09-11 04:25:28.937193   2023-09-11 04:25:29.937193        31.000000       1.0000000      57.0000      104.000      59.0000      0.00000      220.000
2023-09-11 04:25:29.937193   2023-09-11 04:25:30.937193        32.000000       1.0000000      71.0000      90.0000      68.0000      0.00000      229.000
2023-09-11 04:25:30.937193   2023-09-11 04:25:31.937193        33.000000       1.0000000      62.0000      103.000      65.0000      1.00000      231.000
2023-09-11 04:25:31.937193   2023-09-11 04:25:32.937193        34.000000       1.0000000      75.0000      97.0000      72.0000      0.00000      244.000
2023-09-11 04:25:32.937193   2023-09-11 04:25:33.937193        35.000000       1.0000000      58.0000      95.0000      77.0000      1.00000      231.000
2023-09-11 04:25:33.937193   2023-09-11 04:25:34.937193        36.000000       1.0000000      70.0000      89.0000      73.0000      0.00000      232.000
2023-09-11 04:25:34.937193   2023-09-11 04:25:35.937193        37.000000       1.0000000      78.0000      103.000      69.0000      1.00000      251.000
2023-09-11 04:25:35.937193   2023-09-11 04:25:36.937193        38.000000       1.0000000      76.0000      89.0000      58.0000      0.00000      223.000
2023-09-11 04:25:36.937193   2023-09-11 04:25:37.937193        39.000000       1.0000000      75.0000      104.000      72.0000      2.00000      253.000
2023-09-11 04:25:37.937193   2023-09-11 04:25:38.937193        40.000000       1.0000000      82.0000      92.0000      68.0000      1.00000      243.000
2023-09-11 04:25:38.937193   2023-09-11 04:25:39.937193        41.000000       1.0000000      66.0000      129.000      75.0000      1.00000      271.000
2023-09-11 04:25:39.937193   2023-09-11 04:25:40.937193        42.000000       1.0000000      87.0000      87.0000      74.0000      0.00000      248.000
2023-09-11 04:25:40.937193   2023-09-11 04:25:41.937193        43.000000       1.0000000      70.0000      103.000      79.0000      2.00000      254.000
2023-09-11 04:25:41.937193   2023-09-11 04:25:42.937193        44.000000       1.0000000      74.0000      95.0000      63.0000      2.00000      234.000
2023-09-11 04:25:42.937193   2023-09-11 04:25:43.937193        45.000000       1.0000000      66.0000      117.000      76.0000      0.00000      259.000
2023-09-11 04:25:43.937193   2023-09-11 04:25:44.937193        46.000000       1.0000000      75.0000      94.0000      63.0000      0.00000      232.000
2023-09-11 04:25:44.937193   2023-09-11 04:25:45.937193        47.000000       1.0000000      71.0000      106.000      66.0000      3.00000      246.000
2023-09-11 04:25:45.937193   2023-09-11 04:25:46.937193        48.000000       1.0000000      88.0000      105.000      68.0000      2.00000      263.000
2023-09-11 04:25:46.937193   2023-09-11 04:25:47.937193        49.000000       1.0000000      104.000      88.0000      73.0000      1.00000      266.000
2023-09-11 04:25:47.937193   2023-09-11 04:25:48.937193        50.000000       1.0000000      77.0000      100.000      69.0000      0.00000      246.000
