                start_time                     end_time   sec_from_start        exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                       ---                          ---              ---             ---    80-120keV   120-400keV   400-670keV   670-950keV    80-950keV
                     (UTC)                        (UTC)              (s)             (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2023-12-31 08:12:22.947599   2023-12-31 08:12:23.947599        0.0000000       1.0000000      59.0000      39.0000      19.0000      0.00000      117.000
2023-12-31 08:12:23.947599   2023-12-31 08:12:24.947599        1.0000000       1.0000000      65.0000      40.0000      19.0000      0.00000      124.000
2023-12-31 08:12:24.947599   2023-12-31 08:12:25.947599        2.0000000       1.0000000      51.0000      43.0000      17.0000      0.00000      111.000
2023-12-31 08:12:25.947599   2023-12-31 08:12:26.947599        3.0000000       1.0000000      61.0000      43.0000      15.0000      0.00000      119.000
2023-12-31 08:12:26.947599   2023-12-31 08:12:27.947599        4.0000000       1.0000000      60.0000      38.0000      19.0000      0.00000      117.000
2023-12-31 08:12:27.947599   2023-12-31 08:12:28.947599        5.0000000       1.0000000      68.0000      37.0000      14.0000      0.00000      119.000
2023-12-31 08:12:28.947599   2023-12-31 08:12:29.947599        6.0000000       1.0000000      61.0000      39.0000      11.0000      0.00000      111.000
2023-12-31 08:12:29.947599   2023-12-31 08:12:30.947599        7.0000000       1.0000000      57.0000      31.0000      11.0000      0.00000      99.0000
2023-12-31 08:12:30.947599   2023-12-31 08:12:31.947599        8.0000000       1.0000000      49.0000      46.0000      8.00000      0.00000      103.000
2023-12-31 08:12:31.947599   2023-12-31 08:12:32.947599        9.0000000       1.0000000      60.0000      35.0000      21.0000      0.00000      116.000
2023-12-31 08:12:32.947599   2023-12-31 08:12:33.947599        10.000000       1.0000000      59.0000      36.0000      14.0000      0.00000      109.000
2023-12-31 08:12:33.947599   2023-12-31 08:12:34.947599        11.000000       1.0000000      57.0000      40.0000      10.0000      0.00000      107.000
2023-12-31 08:12:34.947599   2023-12-31 08:12:35.947599        12.000000       1.0000000      64.0000      46.0000      18.0000      0.00000      128.000
2023-12-31 08:12:35.947599   2023-12-31 08:12:36.947599        13.000000       1.0000000      61.0000      39.0000      11.0000      0.00000      111.000
2023-12-31 08:12:36.947599   2023-12-31 08:12:37.947599        14.000000       1.0000000      53.0000      35.0000      34.0000      0.00000      122.000
2023-12-31 08:12:37.947599   2023-12-31 08:12:38.947599        15.000000       1.0000000      67.0000      33.0000      20.0000      0.00000      120.000
2023-12-31 08:12:38.947599   2023-12-31 08:12:39.947599        16.000000       1.0000000      58.0000      24.0000      12.0000      0.00000      94.0000
2023-12-31 08:12:39.947599   2023-12-31 08:12:40.947599        17.000000       1.0000000      55.0000      35.0000      21.0000      0.00000      111.000
2023-12-31 08:12:40.947599   2023-12-31 08:12:41.947599        18.000000       1.0000000      46.0000      37.0000      12.0000      0.00000      95.0000
2023-12-31 08:12:41.947599   2023-12-31 08:12:42.947599        19.000000       1.0000000      59.0000      28.0000      15.0000      0.00000      102.000
2023-12-31 08:12:42.947599   2023-12-31 08:12:43.947599        20.000000       1.0000000      70.0000      21.0000      16.0000      0.00000      107.000
2023-12-31 08:12:43.947599   2023-12-31 08:12:44.947599        21.000000       1.0000000      69.0000      44.0000      22.0000      0.00000      135.000
2023-12-31 08:12:44.947599   2023-12-31 08:12:45.947599        22.000000       1.0000000      49.0000      43.0000      11.0000      0.00000      103.000
2023-12-31 08:12:45.947599   2023-12-31 08:12:46.947599        23.000000       1.0000000      65.0000      39.0000      16.0000      0.00000      120.000
2023-12-31 08:12:46.947599   2023-12-31 08:12:47.947599        24.000000       1.0000000      64.0000      36.0000      18.0000      0.00000      118.000
2023-12-31 08:12:47.947599   2023-12-31 08:12:48.947599        25.000000       1.0000000      65.0000      36.0000      16.0000      0.00000      117.000
2023-12-31 08:12:48.947599   2023-12-31 08:12:49.947599        26.000000       1.0000000      58.0000      44.0000      14.0000      1.00000      117.000
2023-12-31 08:12:49.947599   2023-12-31 08:12:50.947599        27.000000       1.0000000      57.0000      40.0000      19.0000      0.00000      116.000
2023-12-31 08:12:50.947599   2023-12-31 08:12:51.947599        28.000000       1.0000000      74.0000      40.0000      16.0000      0.00000      130.000
2023-12-31 08:12:51.947599   2023-12-31 08:12:52.947599        29.000000       1.0000000      45.0000      32.0000      17.0000      0.00000      94.0000
2023-12-31 08:12:52.947599   2023-12-31 08:12:53.947599        30.000000       1.0000000      52.0000      40.0000      25.0000      0.00000      117.000
2023-12-31 08:12:53.947599   2023-12-31 08:12:54.947599        31.000000       1.0000000      50.0000      52.0000      21.0000      0.00000      123.000
2023-12-31 08:12:54.947599   2023-12-31 08:12:55.947599        32.000000       1.0000000      72.0000      53.0000      21.0000      1.00000      147.000
2023-12-31 08:12:55.947599   2023-12-31 08:12:56.947599        33.000000       1.0000000      68.0000      36.0000      14.0000      0.00000      118.000
2023-12-31 08:12:56.947599   2023-12-31 08:12:57.947599        34.000000       1.0000000      59.0000      40.0000      19.0000      0.00000      118.000
2023-12-31 08:12:57.947599   2023-12-31 08:12:58.947599        35.000000       1.0000000      45.0000      41.0000      16.0000      0.00000      102.000
2023-12-31 08:12:58.947599   2023-12-31 08:12:59.947599        36.000000       1.0000000      69.0000      40.0000      12.0000      0.00000      121.000
2023-12-31 08:12:59.947599   2023-12-31 08:13:00.947599        37.000000       1.0000000      59.0000      47.0000      18.0000      0.00000      124.000
2023-12-31 08:13:00.947599   2023-12-31 08:13:01.947599        38.000000       1.0000000      60.0000      30.0000      13.0000      0.00000      103.000
2023-12-31 08:13:01.947599   2023-12-31 08:13:02.947599        39.000000       1.0000000      64.0000      40.0000      18.0000      0.00000      122.000
2023-12-31 08:13:02.947599   2023-12-31 08:13:03.947599        40.000000       1.0000000      62.0000      29.0000      13.0000      0.00000      104.000
2023-12-31 08:13:03.947599   2023-12-31 08:13:04.947599        41.000000       1.0000000      59.0000      28.0000      16.0000      0.00000      103.000
2023-12-31 08:13:04.947599   2023-12-31 08:13:05.947599        42.000000       1.0000000      68.0000      46.0000      21.0000      1.00000      136.000
2023-12-31 08:13:05.947599   2023-12-31 08:13:06.947599        43.000000       1.0000000      56.0000      32.0000      15.0000      0.00000      103.000
2023-12-31 08:13:06.947599   2023-12-31 08:13:07.947599        44.000000       1.0000000      74.0000      49.0000      22.0000      0.00000      145.000
2023-12-31 08:13:07.947599   2023-12-31 08:13:08.947599        45.000000       1.0000000      63.0000      42.0000      17.0000      0.00000      122.000
2023-12-31 08:13:08.947599   2023-12-31 08:13:09.947599        46.000000       1.0000000      61.0000      54.0000      17.0000      0.00000      132.000
2023-12-31 08:13:09.947599   2023-12-31 08:13:10.947599        47.000000       1.0000000      54.0000      42.0000      19.0000      0.00000      115.000
2023-12-31 08:13:10.947599   2023-12-31 08:13:11.947599        48.000000       1.0000000      61.0000      44.0000      25.0000      0.00000      130.000
2023-12-31 08:13:11.947599   2023-12-31 08:13:12.947599        49.000000       1.0000000      60.0000      39.0000      22.0000      0.00000      121.000
2023-12-31 08:13:12.947599   2023-12-31 08:13:13.947599        50.000000       1.0000000      51.0000      41.0000      19.0000      0.00000      111.000
