                start_time                     end_time   sec_from_start        exposure       rate_0       rate_1       rate_2       rate_3     rate_sum
                       ---                          ---              ---             ---    90-120keV   120-400keV   400-670keV   670-950keV    90-950keV
                     (UTC)                        (UTC)              (s)             (s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)      (cnt/s)
2023-07-09 17:36:46.793904   2023-07-09 17:36:47.793904        0.0000000       1.0000000      43.0000      68.0000      37.0000      1.00000      149.000
2023-07-09 17:36:47.793904   2023-07-09 17:36:48.793904        1.0000000       1.0000000      53.0000      75.0000      27.0000      1.00000      156.000
2023-07-09 17:36:48.793904   2023-07-09 17:36:49.793904        2.0000000       1.0000000      55.0000      84.0000      36.0000      1.00000      176.000
2023-07-09 17:36:49.793904   2023-07-09 17:36:50.793904        3.0000000       1.0000000      57.0000      74.0000      35.0000      0.00000      166.000
2023-07-09 17:36:50.793904   2023-07-09 17:36:51.793904        4.0000000       1.0000000      55.0000      68.0000      35.0000      0.00000      158.000
2023-07-09 17:36:51.793904   2023-07-09 17:36:52.793904        5.0000000       1.0000000      48.0000      60.0000      19.0000      0.00000      127.000
2023-07-09 17:36:52.793904   2023-07-09 17:36:53.793904        6.0000000       1.0000000      58.0000      71.0000      27.0000      1.00000      157.000
2023-07-09 17:36:53.793904   2023-07-09 17:36:54.793904        7.0000000       1.0000000      46.0000      71.0000      36.0000      0.00000      153.000
2023-07-09 17:36:54.793904   2023-07-09 17:36:55.793904        8.0000000       1.0000000      56.0000      60.0000      38.0000      1.00000      155.000
2023-07-09 17:36:55.793904   2023-07-09 17:36:56.793904        9.0000000       1.0000000      53.0000      61.0000      35.0000      0.00000      149.000
2023-07-09 17:36:56.793904   2023-07-09 17:36:57.793904        10.000000       1.0000000      62.0000      57.0000      31.0000      1.00000      151.000
2023-07-09 17:36:57.793904   2023-07-09 17:36:58.793904        11.000000       1.0000000      49.0000      65.0000      42.0000      0.00000      156.000
2023-07-09 17:36:58.793904   2023-07-09 17:36:59.793904        12.000000       1.0000000      52.0000      68.0000      36.0000      0.00000      156.000
2023-07-09 17:36:59.793904   2023-07-09 17:37:00.793904        13.000000       1.0000000      45.0000      65.0000      32.0000      0.00000      142.000
2023-07-09 17:37:00.793904   2023-07-09 17:37:01.793904        14.000000       1.0000000      58.0000      61.0000      33.0000      2.00000      154.000
2023-07-09 17:37:01.793904   2023-07-09 17:37:02.793904        15.000000       1.0000000      49.0000      48.0000      27.0000      2.00000      126.000
2023-07-09 17:37:02.793904   2023-07-09 17:37:03.793904        16.000000       1.0000000      45.0000      62.0000      42.0000      1.00000      150.000
2023-07-09 17:37:03.793904   2023-07-09 17:37:04.793904        17.000000       1.0000000      46.0000      62.0000      34.0000      2.00000      144.000
2023-07-09 17:37:04.793904   2023-07-09 17:37:05.793904        18.000000       1.0000000      60.0000      78.0000      31.0000      0.00000      169.000
2023-07-09 17:37:05.793904   2023-07-09 17:37:06.793904        19.000000       1.0000000      43.0000      53.0000      43.0000      0.00000      139.000
2023-07-09 17:37:06.793904   2023-07-09 17:37:07.793904        20.000000       1.0000000      51.0000      75.0000      25.0000      0.00000      151.000
2023-07-09 17:37:07.793904   2023-07-09 17:37:08.793904        21.000000       1.0000000      49.0000      60.0000      27.0000      0.00000      136.000
2023-07-09 17:37:08.793904   2023-07-09 17:37:09.793904        22.000000       1.0000000      51.0000      61.0000      26.0000      0.00000      138.000
2023-07-09 17:37:09.793904   2023-07-09 17:37:10.793904        23.000000       1.0000000      54.0000      63.0000      34.0000      0.00000      151.000
2023-07-09 17:37:10.793904   2023-07-09 17:37:11.793904        24.000000       1.0000000      46.0000      66.0000      32.0000      1.00000      145.000
2023-07-09 17:37:11.793904   2023-07-09 17:37:12.793904        25.000000       1.0000000      40.0000      77.0000      31.0000      0.00000      148.000
2023-07-09 17:37:12.793904   2023-07-09 17:37:13.793904        26.000000       1.0000000      59.0000      69.0000      40.0000      0.00000      168.000
2023-07-09 17:37:13.793904   2023-07-09 17:37:14.793904        27.000000       1.0000000      49.0000      55.0000      38.0000      0.00000      142.000
2023-07-09 17:37:14.793904   2023-07-09 17:37:15.793904        28.000000       1.0000000      55.0000      73.0000      32.0000      0.00000      160.000
2023-07-09 17:37:15.793904   2023-07-09 17:37:16.793904        29.000000       1.0000000      44.0000      54.0000      37.0000      0.00000      135.000
2023-07-09 17:37:16.793904   2023-07-09 17:37:17.793904        30.000000       1.0000000      41.0000      77.0000      33.0000      0.00000      151.000
2023-07-09 17:37:17.793904   2023-07-09 17:37:18.793904        31.000000       1.0000000      49.0000      69.0000      34.0000      0.00000      152.000
2023-07-09 17:37:18.793904   2023-07-09 17:37:19.793904        32.000000       1.0000000      55.0000      78.0000      36.0000      0.00000      169.000
2023-07-09 17:37:19.793904   2023-07-09 17:37:20.793904        33.000000       1.0000000      45.0000      63.0000      33.0000      0.00000      141.000
2023-07-09 17:37:20.793904   2023-07-09 17:37:21.793904        34.000000       1.0000000      66.0000      60.0000      34.0000      0.00000      160.000
2023-07-09 17:37:21.793904   2023-07-09 17:37:22.793904        35.000000       1.0000000      60.0000      56.0000      33.0000      1.00000      150.000
2023-07-09 17:37:22.793904   2023-07-09 17:37:23.793904        36.000000       1.0000000      54.0000      51.0000      23.0000      1.00000      129.000
2023-07-09 17:37:23.793904   2023-07-09 17:37:24.793904        37.000000       1.0000000      45.0000      66.0000      36.0000      0.00000      147.000
2023-07-09 17:37:24.793904   2023-07-09 17:37:25.793904        38.000000       1.0000000      43.0000      63.0000      28.0000      0.00000      134.000
2023-07-09 17:37:25.793904   2023-07-09 17:37:26.793904        39.000000       1.0000000      47.0000      69.0000      30.0000      1.00000      147.000
2023-07-09 17:37:26.793904   2023-07-09 17:37:27.793904        40.000000       1.0000000      48.0000      82.0000      37.0000      0.00000      167.000
2023-07-09 17:37:27.793904   2023-07-09 17:37:28.793904        41.000000       1.0000000      38.0000      71.0000      32.0000      0.00000      141.000
2023-07-09 17:37:28.793904   2023-07-09 17:37:29.793904        42.000000       1.0000000      49.0000      69.0000      35.0000      0.00000      153.000
2023-07-09 17:37:29.793904   2023-07-09 17:37:30.793904        43.000000       1.0000000      50.0000      68.0000      41.0000      0.00000      159.000
2023-07-09 17:37:30.793904   2023-07-09 17:37:31.793904        44.000000       1.0000000      47.0000      64.0000      27.0000      1.00000      139.000
2023-07-09 17:37:31.793904   2023-07-09 17:37:32.793904        45.000000       1.0000000      57.0000      57.0000      36.0000      0.00000      150.000
2023-07-09 17:37:32.793904   2023-07-09 17:37:33.793904        46.000000       1.0000000      55.0000      55.0000      26.0000      1.00000      137.000
2023-07-09 17:37:33.793904   2023-07-09 17:37:34.793904        47.000000       1.0000000      67.0000      70.0000      26.0000      2.00000      165.000
2023-07-09 17:37:34.793904   2023-07-09 17:37:35.793904        48.000000       1.0000000      55.0000      65.0000      28.0000      2.00000      150.000
2023-07-09 17:37:35.793906   2023-07-09 17:37:36.793906        49.000002       1.0000000      48.0000      81.0000      33.0000      0.00000      162.000
2023-07-09 17:37:36.793906   2023-07-09 17:37:37.793906        50.000002       1.0000000      74.0000      54.0000      28.0000      0.00000      156.000
2023-07-09 17:37:37.793906   2023-07-09 17:37:38.793906        51.000002       1.0000000      58.0000      70.0000      34.0000      1.00000      163.000
2023-07-09 17:37:38.793906   2023-07-09 17:37:39.793906        52.000002       1.0000000      63.0000      74.0000      32.0000      5.00000      174.000
2023-07-09 17:37:39.793906   2023-07-09 17:37:40.793906        53.000002       1.0000000      49.0000      80.0000      36.0000      0.00000      165.000
2023-07-09 17:37:40.793906   2023-07-09 17:37:41.793906        54.000002       1.0000000      46.0000      70.0000      20.0000      1.00000      137.000
2023-07-09 17:37:41.793906   2023-07-09 17:37:42.793906        55.000002       1.0000000      60.0000      53.0000      26.0000      0.00000      139.000
2023-07-09 17:37:42.793906   2023-07-09 17:37:43.793906        56.000002       1.0000000      56.0000      61.0000      23.0000      0.00000      140.000
2023-07-09 17:37:43.793906   2023-07-09 17:37:44.793906        57.000002       1.0000000      60.0000      45.0000      20.0000      0.00000      125.000
2023-07-09 17:37:44.793906   2023-07-09 17:37:45.793906        58.000002       1.0000000      54.0000      65.0000      25.0000      1.00000      145.000
2023-07-09 17:37:45.793906   2023-07-09 17:37:46.793906        59.000002       1.0000000      56.0000      62.0000      26.0000      0.00000      144.000
2023-07-09 17:37:46.793906   2023-07-09 17:37:47.793906        60.000002       1.0000000      47.0000      50.0000      29.0000      1.00000      127.000
2023-07-09 17:37:47.793906   2023-07-09 17:37:48.793906        61.000002       1.0000000      37.0000      81.0000      26.0000      2.00000      146.000
2023-07-09 17:37:48.793906   2023-07-09 17:37:49.793906        62.000002       1.0000000      44.0000      60.0000      31.0000      0.00000      135.000
2023-07-09 17:37:49.793906   2023-07-09 17:37:50.793906        63.000002       1.0000000      54.0000      52.0000      20.0000      0.00000      126.000
2023-07-09 17:37:50.793906   2023-07-09 17:37:51.793906        64.000002       1.0000000      50.0000      54.0000      23.0000      1.00000      128.000
2023-07-09 17:37:51.793906   2023-07-09 17:37:52.793906        65.000002       1.0000000      60.0000      63.0000      22.0000      0.00000      145.000
2023-07-09 17:37:52.793906   2023-07-09 17:37:53.793906        66.000002       1.0000000      54.0000      54.0000      31.0000      0.00000      139.000
2023-07-09 17:37:53.793906   2023-07-09 17:37:54.793906        67.000002       1.0000000      53.0000      54.0000      29.0000      0.00000      136.000
2023-07-09 17:37:54.793906   2023-07-09 17:37:55.793906        68.000002       1.0000000      55.0000      63.0000      25.0000      0.00000      143.000
2023-07-09 17:37:55.793906   2023-07-09 17:37:56.793906        69.000002       1.0000000      45.0000      69.0000      24.0000      1.00000      139.000
2023-07-09 17:37:56.793906   2023-07-09 17:37:57.793906        70.000002       1.0000000      53.0000      72.0000      21.0000      1.00000      147.000
2023-07-09 17:37:57.793906   2023-07-09 17:37:58.793906        71.000002       1.0000000      64.0000      61.0000      26.0000      1.00000      152.000
2023-07-09 17:37:58.793906   2023-07-09 17:37:59.793906        72.000002       1.0000000      41.0000      77.0000      27.0000      0.00000      145.000
2023-07-09 17:37:59.793906   2023-07-09 17:38:00.793906        73.000002       1.0000000      44.0000      72.0000      19.0000      0.00000      135.000
2023-07-09 17:38:00.793906   2023-07-09 17:38:01.793906        74.000002       1.0000000      49.0000      63.0000      30.0000      0.00000      142.000
2023-07-09 17:38:01.793906   2023-07-09 17:38:02.793906        75.000002       1.0000000      49.0000      45.0000      28.0000      0.00000      122.000
2023-07-09 17:38:02.793906   2023-07-09 17:38:03.793906        76.000002       1.0000000      49.0000      68.0000      18.0000      0.00000      135.000
2023-07-09 17:38:03.793906   2023-07-09 17:38:04.793906        77.000002       1.0000000      38.0000      50.0000      32.0000      2.00000      122.000
2023-07-09 17:38:04.793906   2023-07-09 17:38:05.793906        78.000002       1.0000000      48.0000      61.0000      25.0000      0.00000      134.000
2023-07-09 17:38:05.793906   2023-07-09 17:38:06.793906        79.000002       1.0000000      43.0000      49.0000      24.0000      1.00000      117.000
2023-07-09 17:38:06.793906   2023-07-09 17:38:07.793906        80.000002       1.0000000      53.0000      54.0000      26.0000      1.00000      134.000
2023-07-09 17:38:07.793906   2023-07-09 17:38:08.793906        81.000002       1.0000000      49.0000      68.0000      18.0000      1.00000      136.000
2023-07-09 17:38:08.793906   2023-07-09 17:38:09.793906        82.000002       1.0000000      38.0000      71.0000      23.0000      0.00000      132.000
2023-07-09 17:38:09.793906   2023-07-09 17:38:10.793906        83.000002       1.0000000      61.0000      49.0000      25.0000      1.00000      136.000
2023-07-09 17:38:10.793906   2023-07-09 17:38:11.793906        84.000002       1.0000000      47.0000      58.0000      24.0000      1.00000      130.000
2023-07-09 17:38:11.793906   2023-07-09 17:38:12.793906        85.000002       1.0000000      64.0000      72.0000      17.0000      0.00000      153.000
2023-07-09 17:38:12.793906   2023-07-09 17:38:13.793906        86.000002       1.0000000      43.0000      58.0000      26.0000      1.00000      128.000
2023-07-09 17:38:13.793906   2023-07-09 17:38:14.793906        87.000002       1.0000000      55.0000      61.0000      28.0000      0.00000      144.000
2023-07-09 17:38:14.793906   2023-07-09 17:38:15.793906        88.000002       1.0000000      44.0000      54.0000      31.0000      1.00000      130.000
2023-07-09 17:38:15.793906   2023-07-09 17:38:16.793906        89.000002       1.0000000      49.0000      67.0000      23.0000      0.00000      139.000
2023-07-09 17:38:16.793906   2023-07-09 17:38:17.793906        90.000002       1.0000000      51.0000      53.0000      23.0000      0.00000      127.000
2023-07-09 17:38:17.793906   2023-07-09 17:38:18.793906        91.000002       1.0000000      59.0000      63.0000      29.0000      0.00000      151.000
2023-07-09 17:38:18.793906   2023-07-09 17:38:19.793906        92.000002       1.0000000      54.0000      48.0000      21.0000      0.00000      123.000
2023-07-09 17:38:19.793906   2023-07-09 17:38:20.793906        93.000002       1.0000000      43.0000      56.0000      25.0000      0.00000      124.000
2023-07-09 17:38:20.793906   2023-07-09 17:38:21.793906        94.000002       1.0000000      44.0000      70.0000      14.0000      0.00000      128.000
2023-07-09 17:38:21.793906   2023-07-09 17:38:22.793906        95.000002       1.0000000      46.0000      61.0000      30.0000      1.00000      138.000
2023-07-09 17:38:22.793906   2023-07-09 17:38:23.793906        96.000002       1.0000000      55.0000      61.0000      27.0000      0.00000      143.000
2023-07-09 17:38:23.793906   2023-07-09 17:38:24.793906        97.000002       1.0000000      62.0000      66.0000      22.0000      0.00000      150.000
2023-07-09 17:38:24.793906   2023-07-09 17:38:25.793906        98.000002       1.0000000      58.0000      57.0000      14.0000      1.00000      130.000
2023-07-09 17:38:25.793906   2023-07-09 17:38:26.793906        99.000002       1.0000000      74.0000      173.000      48.0000      0.00000      295.000
2023-07-09 17:38:26.793906   2023-07-09 17:38:27.793906        100.00000       1.0000000      49.0000      68.0000      21.0000      0.00000      138.000
2023-07-09 17:38:27.793906   2023-07-09 17:38:28.793906        101.00000       1.0000000      41.0000      67.0000      36.0000      1.00000      145.000
2023-07-09 17:38:28.793906   2023-07-09 17:38:29.793906        102.00000       1.0000000      61.0000      70.0000      20.0000      1.00000      152.000
2023-07-09 17:38:29.793906   2023-07-09 17:38:30.793906        103.00000       1.0000000      54.0000      78.0000      23.0000      0.00000      155.000
2023-07-09 17:38:30.793906   2023-07-09 17:38:31.793906        104.00000       1.0000000      48.0000      67.0000      24.0000      1.00000      140.000
2023-07-09 17:38:31.793906   2023-07-09 17:38:32.793906        105.00000       1.0000000      57.0000      58.0000      23.0000      0.00000      138.000
2023-07-09 17:38:32.793906   2023-07-09 17:38:33.793906        106.00000       1.0000000      53.0000      60.0000      21.0000      0.00000      134.000
2023-07-09 17:38:33.793906   2023-07-09 17:38:34.793906        107.00000       1.0000000      53.0000      58.0000      29.0000      0.00000      140.000
2023-07-09 17:38:34.793906   2023-07-09 17:38:35.793906        108.00000       1.0000000      65.0000      63.0000      30.0000      0.00000      158.000
2023-07-09 17:38:35.793906   2023-07-09 17:38:36.793906        109.00000       1.0000000      50.0000      57.0000      19.0000      0.00000      126.000
2023-07-09 17:38:36.793906   2023-07-09 17:38:37.793906        110.00000       1.0000000      55.0000      62.0000      22.0000      1.00000      140.000
2023-07-09 17:38:37.793906   2023-07-09 17:38:38.793906        111.00000       1.0000000      61.0000      50.0000      26.0000      1.00000      138.000
2023-07-09 17:38:38.793906   2023-07-09 17:38:39.793906        112.00000       1.0000000      48.0000      59.0000      18.0000      0.00000      125.000
2023-07-09 17:38:39.793906   2023-07-09 17:38:40.793906        113.00000       1.0000000      56.0000      56.0000      26.0000      0.00000      138.000
2023-07-09 17:38:40.793906   2023-07-09 17:38:41.793906        114.00000       1.0000000      55.0000      65.0000      25.0000      0.00000      145.000
2023-07-09 17:38:41.793906   2023-07-09 17:38:42.793906        115.00000       1.0000000      45.0000      69.0000      20.0000      0.00000      134.000
2023-07-09 17:38:42.793906   2023-07-09 17:38:43.793906        116.00000       1.0000000      38.0000      68.0000      21.0000      1.00000      128.000
2023-07-09 17:38:43.793906   2023-07-09 17:38:44.793906        117.00000       1.0000000      48.0000      55.0000      27.0000      2.00000      132.000
2023-07-09 17:38:44.793906   2023-07-09 17:38:45.793906        118.00000       1.0000000      49.0000      61.0000      33.0000      0.00000      143.000
2023-07-09 17:38:45.793906   2023-07-09 17:38:46.793906        119.00000       1.0000000      49.0000      58.0000      20.0000      0.00000      127.000
2023-07-09 17:38:46.793906   2023-07-09 17:38:47.793906        120.00000       1.0000000      65.0000      60.0000      19.0000      0.00000      144.000
2023-07-09 17:38:47.793906   2023-07-09 17:38:48.793906        121.00000       1.0000000      50.0000      68.0000      21.0000      0.00000      139.000
2023-07-09 17:38:48.793906   2023-07-09 17:38:49.793906        122.00000       1.0000000      37.0000      58.0000      21.0000      0.00000      116.000
2023-07-09 17:38:49.793906   2023-07-09 17:38:50.793906        123.00000       1.0000000      71.0000      57.0000      25.0000      0.00000      153.000
2023-07-09 17:38:50.793906   2023-07-09 17:38:51.793906        124.00000       1.0000000      45.0000      53.0000      21.0000      2.00000      121.000
2023-07-09 17:38:51.793906   2023-07-09 17:38:52.793906        125.00000       1.0000000      57.0000      67.0000      13.0000      0.00000      137.000
2023-07-09 17:38:52.793906   2023-07-09 17:38:53.793906        126.00000       1.0000000      43.0000      48.0000      17.0000      0.00000      108.000
2023-07-09 17:38:53.793906   2023-07-09 17:38:54.793906        127.00000       1.0000000      55.0000      67.0000      23.0000      0.00000      145.000
